No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
434,0.599783,9.88248,5.85771,1415.82,0.929043,9.45E-06,9.50E-06,9.50E-06,-4.080216667,-4.102606667,-4.142803333,-11.56632624,-4.108542222,11.3126,-52.6117527,0.135966578,0.844157488,0.019875934,0.094247342,14.85049233,19.72393573,14.75624499,4.8734434,-15.49799,-19.59164,-20.99247,0.176510117,27.81258422,36.93976007
435,0.82493,10.06794,8.3446,4698.19,0.525842,5.22E-06,5.22E-06,5.22E-06,-2.475756667,-2.48701,-2.52562,-12.16301316,-2.496128889,-5.72857,-89.91109746,0.408196192,0.582768635,0.009035173,0.05243662,18.28391623,46.5189901,18.23147961,28.23507387,-10.48548,-12.39643,-16.62883,0.055584619,19.38157964,49.31172841
437,0.47759,6.93403,4.69267,797.876,1.41392,4.21E-06,4.21E-06,4.20E-06,-3.736856667,-3.731496667,-3.743223333,-12.37804791,-3.737192222,17.604,-18.92853534,0.156084656,0.822751323,0.021164021,0.04208094,6.852891668,9.59375431,6.810810728,2.740862642,-14.54358,-17.9425,-19.18895,0.119943011,19.53274949,27.34501123
439,0.263338,6.95018,5.02339,478.706,1.38513,2.52E-06,2.53E-06,2.52E-06,-3.543726667,-3.52033,-3.589833333,-12.89125166,-3.551296667,11.9195,400.3809658,0.046649703,0.940627651,0.012722646,0.024819215,4.216337314,5.946560352,4.191518099,1.730223038,-15.38005,-18.97348,-19.98166,0.069301599,11.77309259,16.60431802
443,0.556885,6.55711,5.17393,2134.31,1.08308,8.40E-07,8.40E-07,8.41E-07,-1.345343333,-1.326583333,-1.34768,-13.98986395,-1.339868889,-2.40596,-38.12846474,0.502544529,0.497455471,0,0.008430036,2.618311561,8.832681032,2.609881525,6.214369471,-7.58072,-8.52007,-10.50022,0.018405798,5.716714924,19.28491637
444,0.557578,6.56767,5.18448,2136.93,1.07895,8.38E-07,8.37E-07,8.38E-07,-1.315013333,-1.335413333,-1.327953333,-13.99224774,-1.326126666,-2.4473,-37.88496128,0.5,0.5,0,0.008547282,2.606185325,8.835811518,2.597638043,6.229626193,-7.54498,-8.46348,-10.41356,0.018590627,5.668540978,19.21818805
445,0.556999,6.55475,5.17345,2123.98,1.08651,8.42E-07,8.42E-07,8.42E-07,-1.33975,-1.351683333,-1.341023333,-13.98748582,-1.344152222,-2.41977,-43.27321427,0.50617284,0.49382716,0,0.008749533,2.617775158,8.866708946,2.609025625,6.248933788,-7.58501,-8.51541,-10.55026,0.019163873,5.733644287,19.42052011
446,0.61839,6.80259,6.36752,1195.33,1.16046,7.86E-06,7.86E-06,7.85E-06,-4.20856,-4.19009,-4.173223333,-11.75372395,-4.190624444,21.9966,13.29628589,0.326300985,0.669479606,0.004219409,0.078533193,12.56000526,15.50617299,12.48147207,2.94616773,-15.00233,-20.6135,-20.94057,0.183716476,29.3822245,36.2743364
453,0.303789,4.519,3.99695,388.8,1.17273,1.47E-05,1.47E-05,1.47E-05,-5.04198,-5.123776667,-5.135686667,-11.12766306,-5.100481111,-8.04613,373.7875228,0.037793891,0.873654142,0.088551967,0.14721296,6.472579235,8.064806531,6.325366275,1.592227296,-19.55256,-22.43627,-21.75051,0.348023649,15.30171423,19.06587163
455,0.761593,13.27273,6.77797,2134.01,0.887319,6.37E-06,6.38E-06,6.36E-06,-4.08417,-4.130293333,-4.13641,-11.96391109,-4.116957778,-4.13159,-123.0629241,0.478043912,0.517964072,0,0.063580098,10.96923688,23.76364078,10.90565678,12.7944039,-14.97271,-12.75586,-15.52315,0.113727541,19.62098801,42.50670451
456,0.760703,13.27438,6.77146,2136.43,0.887047,6.36E-06,6.36E-06,6.34E-06,-4.0838,-4.155673333,-4.181946667,-11.96705575,-4.140473333,-4.16903,-126.9274054,0.463937622,0.531189084,0,0.062730228,10.94052987,23.75800426,10.87779964,12.81747439,-14.92651,-12.8528,-15.50138,0.112172958,19.56364005,42.48359534
457,0.761527,13.27579,6.77204,2139.55,0.886875,6.36E-06,6.37E-06,6.35E-06,-4.04584,-4.134693333,-4.148636667,-11.96548218,-4.109723333,-4.13281,-117.8326896,0.489215686,0.503921569,0,0.064497131,10.93161786,23.78361402,10.86712073,12.85199616,-14.94263,-12.84311,-15.60514,0.115310136,19.54391344,42.52114368
458,0.760442,13.278,6.76543,2137.87,0.886631,6.34E-06,6.35E-06,6.33E-06,-4.0996,-4.150936667,-4.154506667,-11.96863179,-4.135014445,-4.14682,-102.3260244,0.468971631,0.526595745,0,0.063445772,10.9493928,23.77726195,10.88594703,12.82786915,-14.88887,-12.89318,-15.62486,0.113399274,19.57030634,42.4980918
459,0.761361,13.28033,6.76611,2139.35,0.886431,6.33E-06,6.34E-06,6.32E-06,-4.101363333,-4.111873333,-4.139063333,-11.97021032,-4.117433333,-4.17347,-119.6743067,0.479166667,0.517992424,0,0.063520684,10.9283682,23.76883041,10.86484752,12.84046221,-14.89676,-12.82642,-15.70863,0.113507557,19.52832214,42.47343874
460,0.760746,13.28168,6.77387,2139.34,0.886331,6.33E-06,6.34E-06,6.32E-06,-4.061053333,-4.117623333,-4.125816667,-11.97021032,-4.101497778,-4.16386,-122.967017,0.448643411,0.54748062,0,0.063301113,10.90796874,23.76197979,10.84466763,12.85401105,-14.94337,-12.72541,-15.59506,0.113102437,19.48967065,42.45640697
461,0.760534,13.28401,6.76031,2142.28,0.885944,6.30E-06,6.31E-06,6.30E-06,-4.058456667,-4.138606667,-4.164963333,-11.97496092,-4.120675556,-4.15243,-78.89279459,0.445386064,0.548964218,0.001883239,0.062068931,10.88486209,23.74396719,10.82279316,12.8591051,-14.89734,-12.86809,-15.69608,0.110852429,19.43989337,42.40569944
462,0.760492,13.28482,6.76798,2140.93,0.885873,6.30E-06,6.27E-06,6.29E-06,-4.090473333,-4.10004,-4.16298,-11.97654949,-4.117831111,-4.128,-103.0314384,0.479919679,0.515060241,0,0.06250549,10.90849571,23.77170034,10.84599022,12.86320463,-14.9604,-12.76106,-15.60642,0.111623158,19.48054068,42.45182727
463,0.760612,13.28605,6.76103,2142.07,0.88573,6.30E-06,6.31E-06,6.34E-06,-4.05981,-4.127766667,-4.16839,-11.97179135,-4.118655556,-4.1315,-121.8332427,0.448434622,0.547882136,0,0.061606539,10.93830316,23.72726169,10.87669662,12.78895853,-14.93774,-12.84925,-15.55457,0.11000004,19.53061804,42.36562824
464,0.761067,13.28775,6.76156,2144.46,0.885573,6.30E-06,6.30E-06,6.29E-06,-4.073403333,-4.133463333,-4.156286667,-11.97496092,-4.121051111,-4.13754,-124.4361882,0.46785361,0.526211672,0.001978239,0.06220584,10.88263021,23.78673968,10.82042437,12.90410947,-14.86282,-12.84791,-15.75645,0.111050419,19.4277683,42.46429936
465,0.760416,13.29075,6.76281,2143.02,0.885201,6.28E-06,6.29E-06,6.28E-06,-4.025386667,-4.095243333,-4.131246667,-11.97814058,-4.083958889,-4.1459,-115.4951029,0.448834853,0.546099291,0,0.062373747,10.92596325,23.73591022,10.8635895,12.80994697,-14.92732,-12.72099,-15.58742,0.111303394,19.49693337,42.35575842
466,0.760321,13.29207,6.76334,2144.19,0.885044,6.28E-06,6.29E-06,6.28E-06,-4.04673,-4.07556,-4.147196667,-11.97814058,-4.089828889,-4.12568,-122.0324276,0.46983185,0.527200791,0,0.062642399,10.91040469,23.75505425,10.84776229,12.84464956,-14.84592,-12.78927,-15.61359,0.111762966,19.46571669,42.38240185
467,0.760765,13.29049,6.76267,2143.52,0.885244,6.28E-06,6.29E-06,6.28E-06,-4.083643333,-4.101353333,-4.132806667,-11.97814058,-4.105934444,-4.15824,-96.53848141,0.464147287,0.531007752,0,0.062843888,10.8573356,23.72218055,10.79449171,12.86484495,-14.95571,-12.81131,-15.59377,0.112147789,19.37541128,42.3333147
468,0.760171,13.29,6.76281,2142.93,0.885201,6.27E-06,6.28E-06,6.27E-06,-4.047773333,-4.095366667,-4.167326667,-11.9797342,-4.103488889,-4.14308,-124.9357824,0.43220339,0.563088512,0,0.062580403,10.8700449,23.7744876,10.8074645,12.9044427,-14.93157,-12.66762,-15.78902,0.111672163,19.39714936,42.42459818
469,0.759931,13.28972,6.76286,2143.41,0.885187,6.28E-06,6.29E-06,6.27E-06,-4.07845,-4.119883333,-4.127666667,-11.97814058,-4.108666667,-4.1457,-122.0297236,0.494318182,0.501893939,0,0.062750893,10.91383775,23.75060858,10.85108686,12.83677083,-14.87153,-12.75748,-15.54575,0.111974624,19.4749879,42.38131675
470,0.760535,13.28577,6.76108,2143.29,0.885716,6.31E-06,6.32E-06,6.35E-06,-4.084826667,-4.06939,-4.14586,-11.97021032,-4.100025556,-4.13781,-122.7804841,0.459610028,0.536675952,0,0.062309167,10.92267485,23.7332082,10.86036568,12.81053335,-14.90648,-12.77905,-15.66927,0.111252841,19.50240503,42.37557608
471,0.760479,13.28375,6.77503,2140.05,0.885987,6.32E-06,6.33E-06,6.31E-06,-4.046463333,-4.08277,-4.12971,-11.97179135,-4.086314444,-4.12568,-120.0805286,0.483189241,0.5129683,0,0.062954965,10.93758245,23.73346135,10.87462749,12.7958789,-14.9829,-12.76713,-15.74367,0.112440304,19.53499775,42.38899375
472,0.761115,13.28186,6.78203,2140.69,0.886116,6.34E-06,6.35E-06,6.33E-06,-4.134283333,-4.12302,-4.138086667,-11.96863179,-4.131796667,-4.17182,-123.0995442,0.4870317,0.508165226,0,0.063381192,10.94074944,23.74396461,10.87736825,12.80321517,-15.03845,-12.7804,-15.66822,0.113218047,19.54349926,42.41392761
473,0.761501,13.28022,6.79597,2140.21,0.886388,6.34E-06,6.35E-06,6.33E-06,-4.109906667,-4.08851,-4.204913333,-11.96863179,-4.134443333,-4.15302,-127.8347231,0.43079922,0.566276803,0,0.062712145,10.96582707,23.76263592,10.90311493,12.79680885,-14.98497,-12.78378,-15.54372,0.112057312,19.59430829,42.46030975
474,0.761882,13.28014,6.78912,2139.36,0.886216,6.35E-06,6.36E-06,6.34E-06,-4.082846667,-4.09833,-4.158866667,-11.96705575,-4.113347778,-4.15629,-92.5389147,0.481049563,0.515063168,0,0.062396996,10.95423629,23.76387327,10.89183929,12.80963698,-14.8571,-12.75562,-15.76619,0.111472552,19.56979911,42.45428103
475,0.761212,13.27827,6.7662,2141.46,0.886402,6.34E-06,6.35E-06,6.33E-06,-4.102423333,-4.13009,-4.123516667,-11.96863179,-4.118676667,-4.1503,-126.4450303,0.4662868,0.530864198,0,0.062337582,10.92271618,23.73219817,10.8603786,12.80948199,-14.97639,-12.75676,-15.51741,0.111389782,19.51758378,42.40659178
476,0.762842,13.27634,6.80248,2137.33,0.88666,6.37E-06,6.38E-06,6.37E-06,-4.12415,-4.167943333,-4.16143,-11.96391109,-4.151174444,-4.15569,-122.808856,0.479346782,0.520653218,0,0.063159037,10.95018067,23.81018731,10.88702163,12.86000664,-15.02677,-12.91039,-15.59105,0.112890473,19.57235469,42.55833263
477,0.762202,13.27241,6.80132,2135.61,0.887004,6.39E-06,6.40E-06,6.39E-06,-4.0581,-4.085826667,-4.137456667,-11.96077629,-4.093794445,-4.1382,-113.7394226,0.496101365,0.502923977,0,0.063502602,10.97257695,23.8261566,10.90907435,12.85357965,-14.95802,-12.88946,-15.5876,0.113548598,19.61999488,42.60339869
478,0.762847,13.27171,6.79351,2136.45,0.887119,6.40E-06,6.40E-06,6.39E-06,-4.139043333,-4.08805,-4.155853333,-11.95921257,-4.127648889,-4.17222,-119.3122496,0.505617978,0.492509363,0,0.06336311,10.99447208,23.7891033,10.93110897,12.79463122,-15.07125,-12.72258,-15.49727,0.113313862,19.66169423,42.54265886
479,0.763419,13.26813,6.8074,2135.47,0.887405,6.40E-06,6.41E-06,6.40E-06,-4.14922,-4.10132,-4.159243333,-11.95921257,-4.136594444,-4.16843,-120.7984717,0.47037037,0.527777778,0,0.063368276,11.01303748,23.80839716,10.9496692,12.79535968,-15.05893,-12.82986,-15.57915,0.113359635,19.70124468,42.59088909
480,0.762886,13.26815,6.8072,2133.75,0.887463,6.41E-06,6.42E-06,6.40E-06,-4.12358,-4.139963333,-4.151773333,-11.95765129,-4.138438889,-4.16107,-125.2347702,0.471098266,0.527938343,0,0.06310479,11.0391458,23.81657038,10.97604101,12.77742458,-15.02937,-12.88099,-15.67184,0.112895663,19.74924061,42.60829484
481,0.763304,13.27457,6.79655,2142.01,0.886216,6.39E-06,6.39E-06,6.39E-06,-4.15785,-4.111473333,-4.132583333,-11.96077629,-4.133968889,-4.1772,-105.4954497,0.469444444,0.528703704,0,0.063611096,11.02860637,23.84969981,10.96499527,12.82109344,-14.99847,-12.85771,-15.59538,0.113641548,19.70266164,42.60761058
482,0.762901,13.26139,6.79683,2131.84,0.888338,6.44E-06,6.44E-06,6.42E-06,-4.10924,-4.114986667,-4.134966667,-11.95453602,-4.119731111,-4.2032,-114.2643714,0.478083588,0.519877676,0,0.063771254,11.02912818,23.78175929,10.96535693,12.75263111,-15.13997,-12.90802,-15.63489,0.114200465,19.75077313,42.58796567
483,0.763206,13.25984,6.80401,2130.14,0.888409,6.46E-06,6.46E-06,6.46E-06,-4.17248,-4.113723333,-4.16854,-11.94988124,-4.151581111,-4.17047,-110.0666719,0.490603363,0.507418398,0,0.063657593,11.00242056,23.82242647,10.93876297,12.82000591,-14.99747,-12.69229,-15.63888,0.114006034,19.70452033,42.6642014
484,0.762723,13.24963,6.74924,2132.9,0.889243,6.44E-06,6.45E-06,6.43E-06,-4.144273333,-4.124053333,-4.165496667,-11.95298202,-4.144607778,-4.20678,-125.8061521,0.453183521,0.54588015,0,0.064429968,10.98902413,23.76164656,10.92459416,12.77262243,-15.14415,-12.89193,-15.62287,0.115497623,19.69900354,42.5952982
485,0.764501,13.24882,6.78756,2138.33,0.888884,6.48E-06,6.49E-06,6.47E-06,-4.191536667,-4.097906667,-4.130533333,-11.94679005,-4.139992222,-4.24396,-113.6886561,0.458689459,0.539411206,0,0.064936273,11.04833421,23.81829595,10.98339794,12.76996174,-15.11353,-12.88735,-15.65113,0.116358235,19.79732753,42.67961099
486,0.763755,13.24039,6.7705,2139.07,0.889545,6.47E-06,6.47E-06,6.47E-06,-4.18215,-4.152203333,-4.144676667,-11.94833445,-4.159676667,-4.25331,-126.533766,0.460038986,0.538986355,0,0.064117402,11.05415414,23.76901124,10.99003674,12.7148571,-15.03944,-12.85596,-15.69528,0.11497635,19.82248579,42.62297066
487,0.764287,13.23107,6.71955,2137.78,0.889243,6.46E-06,6.44E-06,6.46E-06,-4.165256667,-4.14339,-4.181886667,-11.95143043,-4.163511111,-4.26617,-83.20722628,0.465571205,0.532081377,0.001564945,0.064014074,11.04215005,23.76598632,10.97813598,12.72383627,-15.02412,-12.81599,-15.54323,0.114752089,19.79423745,42.60307769
488,0.763843,13.21365,6.75854,2145.04,0.888682,6.44E-06,6.41E-06,6.44E-06,-4.13505,-4.164116667,-4.148226667,-11.95453602,-4.149131111,-4.19708,-101.0979547,0.439662447,0.559493671,0,0.063574931,11.06424409,23.79759942,11.00066916,12.73335533,-14.94315,-12.85441,-15.85016,0.11389298,19.82133073,42.63283465
489,0.76237,13.21213,6.72842,2133.23,0.888812,6.36E-06,6.34E-06,6.36E-06,-4.123306667,-4.173596667,-4.155,-11.96705575,-4.150634445,-4.20892,-122.2265243,0.494569758,0.502923977,0.001670844,0.063334694,11.03443664,23.77165642,10.97110195,12.73721978,-14.82196,-12.78518,-15.60692,0.113479199,19.77082313,42.59258808
490,0.764594,13.20713,6.72027,2137.1,0.889027,6.49E-06,6.47E-06,6.50E-06,-4.123436667,-4.168793333,-4.187193333,-11.94524803,-4.159807778,-4.26847,-122.7448565,0.510921178,0.489078822,0,0.065334085,11.08637171,23.84169708,11.02103763,12.75532537,-15.08139,-12.88904,-15.72997,0.117089901,19.86868217,42.72841595
491,0.762867,13.20811,6.75093,2131.52,0.88874,6.42E-06,6.40E-06,6.42E-06,-4.21752,-4.123826667,-4.163346667,-11.95765129,-4.168231111,-4.26098,-130.5181127,0.451335056,0.548664944,0,0.064822613,10.99969529,23.76453456,10.93487268,12.76483927,-14.97237,-12.75837,-15.62818,0.116135752,19.70697919,42.57637831
492,0.750135,13.31837,6.72868,2123.08,0.88463,6.09E-06,6.07E-06,6.08E-06,-4.058206667,-4.064786667,-4.111753333,-12.01050586,-4.078248889,-3.96913,-149.5842046,0.445,0.5525,0,0.059488322,10.643251,23.4927053,10.58376268,12.8494543,-14.91583,-12.69208,-15.56195,0.106085996,18.98019385,41.89472753
493,0.335415,4.7621,3.97754,526.47,1.14726,1.51E-05,1.50E-05,1.51E-05,-5.00663,-4.942543333,-4.983373333,-11.10081581,-4.977515555,-8.34329,377.3432586,0.047819972,0.852555087,0.099624941,0.148707676,7.549559589,9.143017456,7.400851913,1.593457867,-19.21128,-22.96528,-22.54003,0.343921966,17.46015703,21.14540837
495,0.363232,4.68317,3.68537,822.304,1.1931,3.58E-06,3.57E-06,3.57E-06,-3.630816667,-3.61094,-3.62634,-12.54294496,-3.622698889,0.186432,163.5855539,0.226708075,0.719461698,0.053830228,0.035392005,6.168276337,10.15535461,6.132884332,3.987078273,-14.48047,-16.82072,-17.99225,0.085122954,14.8356078,24.42511487
496,0.576333,5.1959,4.44242,1225.9,1.2729,6.87E-06,6.87E-06,6.89E-06,-3.939523333,-3.89485,-3.948293333,-11.88689191,-3.927555555,-2.73665,-91.24519779,0.261417323,0.722834646,0.015748031,0.068937382,9.305936157,13.15826507,9.236998775,3.852328913,-15.23033,-18.09528,-19.25562,0.176894263,23.87915922,33.76428781
497,0.379276,6.93975,4.10454,956.774,0.97593,7.66E-06,7.68E-06,7.64E-06,-4.714763333,-4.784223333,-4.692016667,-11.77949857,-4.730334444,-4.42298,329.980675,0.073940847,0.902478018,0.023581135,0.076521353,9.146507216,12.50161855,9.069985863,3.355111334,-18.12396,-18.55896,-19.6666,0.150544878,17.99445203,24.59515637
499,0.459242,8.16581,7.69383,1095.68,1.12069,2.47E-06,2.47E-06,2.49E-06,-3.65883,-3.589353333,-3.773316667,-12.907252,-3.673833333,-0.276979,42.84544711,0.148022599,0.837853107,0.014124294,0.024673419,4.939495166,11.6147766,4.914821747,6.675281434,-14.49388,-12.46458,-15.03073,0.05574161,11.15919168,26.23983101
503,0.487541,7.68994,6.90626,984.416,1.23834,3.76E-06,3.78E-06,3.76E-06,-3.563943333,-3.54382,-3.60966,-12.48843556,-3.572474444,-6.99198,174.0435469,0.110556941,0.781379884,0.108063175,0.037846918,8.423360864,12.86060351,8.385513946,4.437242646,-14.58568,-17.52152,-19.34537,0.094478958,21.02761342,32.1045012
504,0.488111,4.48762,3.6266,668.532,1.15892,1.84E-05,1.84E-05,1.84E-05,-4.998766667,-4.988593333,-5.026456667,-10.90315989,-5.004605556,-8.75806,-71.53348054,0.107848894,0.845175181,0.046975925,0.18279412,9.952577322,12.12702636,9.769783202,2.174449038,-18.67907,-21.40242,-21.42883,0.427051602,23.25164557,28.33168832
505,0.586855,6.00118,4.30656,2363.42,1.04686,1.99E-06,1.98E-06,1.99E-06,-2.527046667,-2.498046667,-2.510963333,-13.12737592,-2.512018889,-3.66253,-62.48261282,0.506410256,0.493589744,0,0.019434366,5.742098494,13.32919833,5.722664128,7.587099836,-10.01912,-11.69473,-13.94689,0.0410132,12.11780389,28.12919554
508,0.50205,4.97649,3.96809,1066.72,1.09045,8.84E-06,8.86E-06,8.89E-06,-4.505913333,-4.566416667,-4.458196667,-11.63396379,-4.510175556,1.88886,16.56863383,0.29787234,0.685106383,0.017021277,0.087793587,9.217993136,12.49840305,9.130199549,3.280409914,-16.19702,-17.85946,-18.34748,0.192989298,20.26314319,27.47419388
512,0.233338,4.87658,3.49315,238.138,1.59218,5.68E-06,5.67E-06,5.65E-06,-4.437366667,-4.446463333,-4.431516667,-12.08032144,-4.438448889,23.5025,199.8758233,0.03681592,0.954560531,0.008623549,0.055998238,4.163221557,5.06076475,4.107223319,0.897543193,-18.45684,-22.63621,-22.34578,0.179734398,13.36245834,16.2432523
513,0.599311,6.76975,6.55528,895.17,1.55436,4.37E-06,4.36E-06,4.38E-06,-3.66525,-3.746356667,-3.739843333,-12.34074755,-3.71715,-3.12122,-72.75590031,0.421911422,0.575757576,0.002331002,0.043679012,8.208492387,11.37507781,8.164813375,3.166585423,-14.47325,-18.12727,-19.70674,0.136863958,25.72051661,35.64270563
514,0.597912,6.79472,6.52947,818.53,1.62762,4.73E-06,4.72E-06,4.73E-06,-3.940463333,-3.862453333,-3.88591,-12.26158536,-3.896275555,5.21956,-37.65232914,0.393719807,0.598429952,0.007850242,0.046648377,7.956208833,10.62979967,7.909560456,2.673590837,-14.80127,-18.9615,-19.85477,0.153057365,26.10501023,34.87729332
515,0.597575,6.77901,6.51858,818.396,1.6291,4.75E-06,4.74E-06,4.76E-06,-3.914563333,-3.944473333,-3.874856667,-12.25736594,-3.911297778,4.7153,-57.6497716,0.384950249,0.610074627,0.004975124,0.047309718,7.958583563,10.60707202,7.911273845,2.648488457,-14.8062,-18.80227,-19.87928,0.155368431,26.13654638,34.83436815
516,0.595704,6.9058,6.69414,918.301,1.50724,3.86E-06,3.87E-06,3.88E-06,-3.526093333,-3.566776667,-3.541056667,-12.46225605,-3.544642222,-2.63449,-111.0744899,0.437062937,0.561188811,0.001748252,0.039007694,8.066094387,11.58705577,8.027086693,3.520961383,-13.90459,-17.56745,-19.39114,0.118521561,24.50814194,35.20628372
517,0.590273,6.93311,6.65967,847.246,1.61064,4.45E-06,4.45E-06,4.45E-06,-3.84925,-3.83442,-3.849526667,-12.32260646,-3.844398889,5.22689,-98.74052384,0.426691729,0.554511278,0.018796992,0.044210753,8.091143398,10.9666396,8.046932645,2.875496202,-14.63384,-19.05818,-20.34349,0.143545991,26.27078528,35.60711015
518,0.591316,6.92142,6.65051,838.951,1.61812,4.51E-06,4.50E-06,4.50E-06,-3.85627,-3.882543333,-3.846143333,-12.31143316,-3.861652222,5.39234,-110.397753,0.437189055,0.544154229,0.018656716,0.044628141,8.084592881,10.91864186,8.03996474,2.834048979,-14.68072,-18.94576,-20.42446,0.145574128,26.37142251,35.61590818
519,0.597106,6.33431,4.89847,1493.59,1.13174,4.32E-06,4.32E-06,4.35E-06,-3.36409,-3.394086667,-3.375863333,-12.34994302,-3.378013333,-4.4624,-98.00870906,0.305256285,0.670257917,0.024485798,0.043379916,9.958647062,15.69984635,9.915267146,5.741199288,-13.34556,-16.66076,-18.53484,0.098969197,22.72017557,35.81844634
522,0.533873,12.44111,11.57905,1189.29,0.854274,1.93E-05,1.93E-05,1.90E-05,-5.788176667,-5.74324,-5.79935,-10.86060028,-5.776922222,2.50913,8.189685359,0.104731526,0.88676236,0.008506114,0.173793583,9.200661141,17.59975399,9.026867558,8.399092849,-21.19119,-13.87811,-16.62011,0.29929234,15.84458617,30.30878047
525,0.328431,4.8165,3.92884,509.404,1.43329,5.58E-06,5.59E-06,5.59E-06,-4.287546667,-4.258156667,-4.268603333,-12.09453127,-4.271435556,16.3385,442.3351277,0.050546448,0.766393443,0.183060109,0.055830627,4.903519911,6.352488384,4.847689284,1.448968473,-16.85242,-19.64397,-19.71601,0.1613137,14.16793938,18.35450289
526,0.406324,4.7908,3.98291,591.742,1.42755,1.28E-05,1.27E-05,1.28E-05,-5.514243333,-5.45572,-5.497423333,-11.26606539,-5.489128889,7.54858,565.1176066,0.041269841,0.86031746,0.098412698,0.1246461,7.10366089,8.934939333,6.97901479,1.831278443,-19.85172,-22.02265,-22.25897,0.358702744,20.4426986,25.71269584
529,0.563841,4.5796,3.93176,1115.34,1.19981,1.02E-05,1.02E-05,1.02E-05,-4.288573333,-4.306716667,-4.271996667,-11.49312284,-4.289095556,-7.73734,-101.3046804,0.195979899,0.801507538,0.002512563,0.101788651,10.99875078,13.48654983,10.89696213,2.48779905,-16.26438,-19.87396,-19.94676,0.24619346,26.60238136,32.61955371
