No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
755,0.766162838,0.276334387,0.278929165,0.222555908,0.105298667,2.70E-06,2.70E-06,2.70E-06,-2.201286667,-2.174533333,-2.157903333,-12.82225878,0.835877809,0.137445208,0.246326524,0.114022147,0.874244013,0.022572553,0.026683342,7.736316892,25.96614944,7.709633551,18.22983255,-9.61131,-9.40819,-9.70759,0.024306275,7.047132483,23.65297308
756,0.812660271,0.367439013,0.369765382,0.239337399,0.082070146,2.95E-06,2.95E-06,2.95E-06,-2.048846667,-2.104826667,-2.031876667,-12.73370539,0.851685084,0.139249464,0.188060479,0.087189448,0.837039383,0.119467511,0.029091274,8.997965275,31.47590969,8.968874001,22.47794442,-8.92692,-8.95873,-9.22392,0.021229902,6.566433591,22.97013429
757,0.750283776,0.329439927,0.333125577,0.214542805,0.117892631,8.26E-06,8.28E-06,8.22E-06,-5.01805,-5.342423333,-5.05182,-11.70529736,0.432785503,0.166893598,0.203622406,0.11893779,0.85713617,0.142688189,0.081683609,8.60305757,19.34257453,8.521373961,10.73951696,-18.9339,-12.87239,-12.91244,0.082429329,8.681598059,19.51916003
758,0.583691949,0.070817472,0.071396545,0.170757537,0.210196664,5.88E-06,5.84E-06,5.86E-06,-3.966806667,-4.026313333,-4.06113,-12.04736095,0.585242648,0.135517296,0.294086285,0.097227525,0.908757707,0,0.05916825,11.09893531,20.12469811,11.03976706,9.025762805,-15.78076,-14.99754,-16.86387,0.102299526,19.18961297,34.79479401
759,0.546721953,0.056897393,0.0572115,0.164076682,0.222581246,3.35E-06,3.35E-06,3.35E-06,-3.0728,-2.998526667,-3.045033333,-12.60655021,0.718624584,0.131134423,0.417020918,0.056337979,0.949918343,0,0.034046561,8.346249001,16.40685165,8.312202441,8.060602648,-12.8879,-14.1558,-17.03395,0.06215338,15.2364165,29.95137398
760,0.674872066,0.155782146,0.159084997,0.19598136,0.150328808,3.72E-06,3.74E-06,3.70E-06,-3.208003333,-3.13011,-3.162013333,-12.50178689,0.701201351,0.130565186,0.175986609,0.061601814,0.918107417,0.127084826,0.037042729,8.062210117,22.66342396,8.025167387,14.60121385,-12.85108,-11.07364,-11.45835,0.046750961,10.1751702,28.60309925
761,0.906285873,0.222094573,0.207482603,0.730030531,0.043623918,6.61E-06,6.63E-06,6.61E-06,-2.281963333,-2.354856667,-2.307733333,-11.92541519,0.817225885,0.127505788,0.144071603,0.531616276,0.418860531,0.24058371,0.065699348,20.71103819,75.63228828,20.64533884,54.92125009,-9.0761,-9.29849,-10.18046,0.02824723,8.904646384,32.51786686
762,0.767402179,0.295710471,0.299460089,0.172269101,0.133870317,2.32E-06,2.31E-06,2.32E-06,-2.49417,-2.606793333,-2.60376,-12.97826303,0.78271372,0.13786484,0.259717345,0.130021678,0.805343013,0.176967924,0.023132994,6.806143345,23.01390915,6.78301035,16.2077658,-9.60117,-9.55757,-9.99751,0.02622659,7.716335102,26.09158021
763,0.553350216,0.054504025,0.057337157,0.143425568,0.198336832,2.86E-06,2.84E-06,2.85E-06,-2.51766,-2.463153333,-2.595723333,-12.76819156,0.78853347,0.126994659,0.466601292,0.099415221,0.81504066,0.438671679,0.028566175,8.530935323,16.41393845,8.502369148,7.883003127,-12.00891,-14.54054,-17.90388,0.046747723,13.96063018,26.86093797
764,0.579542369,0.040458115,0.040994786,0.198447025,0.194348226,6.14E-06,6.04E-06,6.07E-06,-5.45454,-5.593886667,-5.469933333,-12.01050586,0.382569425,0.123752202,0.136403224,0.099211698,0.831488764,0.360810593,0.061452511,9.548091784,18.09048667,9.486639273,8.542394888,-18.75535,-14.22256,-17.09866,0.098653784,15.32818379,29.04185578
765,0.593761598,0.092098614,0.096351181,0.171859423,0.181994665,2.59E-06,2.61E-06,2.60E-06,-2.444316667,-2.52007,-2.50251,-12.85999911,0.79351119,0.120081765,0.23536967,0.109765586,0.873894864,0.106614224,0.026134054,8.25923863,20.51795929,8.233104576,12.25872066,-11.18284,-12.6647,-16.1008,0.039437001,12.4634165,30.96216054
766,0.757609169,0.337754192,0.341359981,0.227261202,0.110153237,4.76E-06,4.79E-06,4.80E-06,-3.35639,-3.292266667,-3.40398,-12.25107001,0.676117072,0.125326161,0.145435634,0.114614231,0.850077731,0.194284323,0.048228667,12.55660944,31.52894521,12.50838077,18.97233577,-12.43591,-12.36052,-12.13504,0.045758102,11.91338359,29.913841
767,0.763296861,0.10970802,0.067749051,0.296588681,0.115692823,9.58E-06,9.52E-06,9.52E-06,-4.35301,-4.272816667,-4.41053,-11.56001707,0.540654427,0.127526171,0.119160268,0.282883856,0.676141589,0.219199197,0.09350901,18.26408442,43.70582741,18.17057541,25.44174299,-15.01316,-13.00773,-14.55828,0.092758528,18.11750109,43.35505451
768,0.33567982,0.023734232,0.019949316,0.010599733,0.30155977,1.77E-06,1.78E-06,1.76E-06,-3.891786667,-3.91637,-3.77822,-13.24453101,0.606484372,0.18868165,0.214696877,0.006043217,0.956868988,0.209366144,0.017756646,3.274191521,5.708486977,3.256434876,2.434295456,-18.5294,-22.3584,-22.35077,0.043352006,7.993782835,13.93699938
769,0.802092672,0.355024874,0.357276256,0.241636786,0.093151903,2.80E-06,2.78E-06,2.80E-06,-2.15869,-2.092523333,-2.153823333,-12.78946896,0.84172026,0.140113964,0.26515833,0.115498166,0.856238138,0.12295286,0.027903101,8.548899647,29.11010899,8.520996547,20.56120934,-9.15478,-9.5754,-9.54077,0.022774218,6.977522081,23.75936514
770,0.792543104,0.356849929,0.35931539,0.228906438,0.097706616,3.33E-06,3.31E-06,3.33E-06,-2.437846667,-2.325043333,-2.22909,-12.61253825,0.815072687,0.132763967,0.313551663,0.111300341,0.840776955,0.219705398,0.033100773,9.819061399,30.16039593,9.785960625,20.34133454,-10.1239,-10.34576,-9.65219,0.028192236,8.362985911,25.68788971
771,0.69424784,0.142854374,0.144944401,0.23443106,0.137142887,3.41E-06,3.41E-06,3.40E-06,-3.07227,-3.00505,-2.97562,-12.58879827,0.721503889,0.13680434,0.367029157,0.137200421,0.868519797,0,0.033566953,9.975676954,28.29428792,9.942110002,18.31861097,-11.38387,-11.78632,-13.10483,0.038912556,11.56432299,32.80020852
772,0.660730295,0.122235666,0.124189457,0.210860074,0.161700082,3.30E-06,3.27E-06,3.28E-06,-3.386836667,-3.346213333,-3.33806,-12.62766714,0.675278371,0.139282724,0.272417805,0.126065582,0.879728458,0,0.032400437,8.435204937,22.56562173,8.402804501,14.13041679,-12.74537,-12.37226,-13.02489,0.043765232,11.39394208,30.48075168
773,0.675148704,0.119323174,0.121229732,0.221210622,0.150054801,3.37E-06,3.37E-06,3.36E-06,-3.216213333,-3.274656667,-3.328186667,-12.60059781,0.686721741,0.138263701,0.316094811,0.140736484,0.86496029,0,0.03370993,9.23966912,25.23319799,9.20595919,15.99352887,-12.13701,-12.16457,-13.16932,0.042472663,11.64147638,31.79244565
774,0.68808433,0.137399377,0.140284414,0.215695763,0.144628954,4.08E-06,4.09E-06,4.07E-06,-3.436313333,-3.329963333,-3.328013333,-12.40941357,0.674225986,0.131951233,0.2248982,0.13029025,0.823958026,0.246947698,0.041364654,10.72312117,28.26401903,10.68175651,17.54089786,-12.72563,-12.31262,-14.10679,0.05036692,13.05681374,34.41516943
775,0.555187097,0.064136771,0.067891751,0.183420526,0.205781539,3.68E-06,3.68E-06,3.68E-06,-3.48392,-3.45192,-3.43972,-12.51259781,0.661456162,0.239356491,0.173137446,0.101306037,0.857505472,0.225995185,0.03683155,7.562171701,15.98466628,7.525340151,8.422494581,-13.83964,-13.81179,-15.10588,0.062412114,12.81431599,27.08647368
776,0.645459839,0.143522746,0.146641656,0.163639837,0.161746611,2.33E-06,2.40E-06,2.46E-06,-5.349736667,-4.658853333,-4.238893333,-12.94004182,0.485668563,0.138129691,0.262765407,0.107646976,0.867709503,0.146486212,0.023353693,6.518633545,19.44968919,6.495279852,12.93105565,-13.46828,-12.0217,-11.52382,0.031553721,8.807478392,26.27893041
777,0.83080777,0.386209024,0.388761469,0.262799718,0.075101072,3.17E-06,3.15E-06,3.17E-06,-2.09002,-2.127306667,-2.097316667,-12.66493853,0.84582417,0.139202421,0.450080014,0.09086579,0.816968311,0,0.031446787,10.35569839,36.98743485,10.32425161,26.63173646,-8.63237,-9.42074,-9.43946,0.021239808,6.994451958,24.98207522
778,0.611344754,0.090899017,0.091374156,0.163434455,0.188744016,2.00E-06,1.99E-06,2.00E-06,-2.295846667,-2.303286667,-2.335343333,-13.12236338,0.817683372,0.18835151,0.298383303,0.157547472,0.841226299,0.032650807,0.019931305,6.672132118,18.29049853,6.652200813,11.61836641,-10.31386,-11.86106,-15.25275,0.03112596,10.41961464,28.56357502
779,0.604860343,0.172793659,0.174793962,0.19014485,0.180497968,3.09E-06,3.08E-06,3.08E-06,-3.20366,-3.20717,-3.30175,-12.69058096,0.691555845,0.135847113,0.197726556,0.055057299,0.920547329,0.14696801,0.031520445,6.270846086,13.51928051,6.239325641,7.24843442,-14.21101,-12.90906,-10.40522,0.047197307,9.389684913,20.24316695
780,0.74269281,0.220938899,0.223615993,0.272585202,0.112453858,3.49E-06,3.48E-06,3.47E-06,-2.49492,-2.50381,-2.510793333,-12.56847826,0.791575915,0.126426522,0.174250442,0.121432353,0.846539032,0.181448181,0.034231118,9.869631739,27.36790021,9.835400621,17.49826847,-11.23817,-11.6096,-10.45002,0.033091744,9.541123553,26.4569666
781,0.558628483,0.071827706,0.074316612,0.147782032,0.216705614,2.66E-06,2.66E-06,2.66E-06,-2.813066667,-2.731893333,-2.767213333,-12.83718444,0.755135132,0.281000672,0.246369757,0.101128385,0.856303736,0.232612856,0.026820937,8.573259855,16.98537298,8.546438918,8.412113129,-11.60432,-14.18374,-17.41795,0.047733749,15.2579991,30.22920219
782,0.622808662,0.125367213,0.127550658,0.147780957,0.203393029,3.16E-06,3.15E-06,3.16E-06,-3.0386,-3.040673333,-2.995243333,-12.66810811,0.720524296,0.172366155,0.188097308,0.100155942,0.905809875,0,0.031300869,9.325872104,21.8104444,9.294571235,12.48457229,-11.98972,-13.49336,-15.71047,0.052457184,15.6292462,36.55216386
783,0.571055093,0.115269688,0.117563635,0.104391345,0.277837519,1.68E-06,1.68E-06,1.67E-06,-3.000163333,-2.956136667,-2.933946667,-13.29671676,0.728890262,0.190575203,0.095173345,0.056247129,0.950009796,0,0.016596422,5.152746355,14.09504691,5.136149933,8.942300559,-11.64215,-12.5804,-15.3329,0.037449081,11.62694089,31.80484076
784,0.728008828,0.227030447,0.230156261,0.170242456,0.153627227,5.12E-06,5.15E-06,5.15E-06,-3.252793333,-3.204226667,-3.272763333,-12.17845748,0.690774803,0.123899801,0.18330421,0.11981959,0.751463309,0.637669145,0.051592675,12.46856643,29.30436908,12.41697375,16.83580265,-13.05035,-13.17069,-12.20177,0.066441285,16.05707746,37.7383019
785,0.734526435,0.215288938,0.217485779,0.196875689,0.135317899,4.48E-06,4.48E-06,4.50E-06,-3.29568,-3.230293333,-3.273686667,-12.31365786,0.687602361,0.125834572,0.163306587,0.120177685,0.83849504,0.220313395,0.045077174,10.71684329,28.05267431,10.67176612,17.33583102,-12.9709,-11.96425,-11.42575,0.051614259,12.27099819,32.12086865
786,0.748778861,0.218015651,0.220411416,0.226612462,0.117207614,2.86E-06,2.86E-06,2.85E-06,-2.15088,-2.135123333,-2.207043333,-12.76468893,0.837724554,0.128011482,0.246228944,0.154127152,0.827953084,0.112779104,0.028440075,9.04029836,29.74828064,9.011858285,20.70798228,-9.7181,-10.42023,-11.14217,0.028547786,9.074536566,29.86094592
787,0.744662478,0.217198366,0.219710948,0.217033449,0.120350935,2.54E-06,2.54E-06,2.54E-06,-2.02322,-2.02964,-1.99188,-12.88334648,0.858077941,0.134109636,0.296282732,0.162060894,0.828183547,0.073392279,0.025632934,8.325056527,28.28077363,8.299423593,19.9557171,-9.26176,-10.38522,-11.10266,0.026358356,8.560658857,29.0811305
788,0.71947729,0.252856299,0.255464585,0.176293036,0.133865147,6.71E-06,6.63E-06,6.71E-06,-4.513763333,-4.459293333,-4.44632,-11.91489668,0.523265093,0.136801945,0.150658505,0.106970541,0.825526531,0.28771746,0.066260722,9.068706585,24.47264887,9.002445864,15.40394229,-16.79016,-11.20803,-10.67677,0.075119157,10.28110736,27.74441184
789,0.709750673,0.200080518,0.203047751,0.22239182,0.123949211,3.32E-06,3.31E-06,3.32E-06,-2.733956667,-2.838026667,-2.8432,-12.61856237,0.750458417,0.136301364,0.205325166,0.251527402,0.694260207,0.283650575,0.03301329,9.340233519,28.00595228,9.307220228,18.66571876,-11.41782,-11.2665,-11.44467,0.034873966,9.866662508,29.58440801
790,0.704903963,0.047844837,0.049136841,0.378189051,0.127803398,2.40E-05,2.40E-05,2.40E-05,-5.34926,-5.25799,-5.17927,-10.63745673,0.415795392,0.124345704,0.123827355,0.246012052,0.724242036,0.166547055,0.238976366,24.38937782,41.2565756,24.15040146,16.86719778,-18.54155,-15.04989,-17.17614,0.259628275,26.49706416,44.82189495
791,0.54111172,0.046875501,0.035692591,0.176172418,0.208157125,1.19E-05,1.19E-05,1.19E-05,-4.376393333,-4.316533333,-4.343553333,-11.33897216,0.540648827,0.097161709,0.159417925,0.123660757,0.841789459,0.193462466,0.118415125,12.99636261,18.91709327,12.87794749,5.920730656,-17.3203,-16.8874,-19.62369,0.202851564,22.26347754,32.40601187
792,0.553759642,0.080939424,0.083855259,0.160430893,0.200758947,3.66E-06,3.66E-06,3.66E-06,-3.16822,-3.127496667,-3.183443333,-12.51804741,0.70215325,0.127492911,0.260420254,0.077662973,0.876356232,0.249718216,0.036819147,10.08722834,18.29630547,10.0504092,8.209077131,-12.92104,-14.99219,-18.13557,0.060948944,16.69799451,30.2869726
793,0.618714409,0.130244372,0.132172213,0.145103396,0.186298636,1.74E-06,1.73E-06,1.72E-06,-2.55204,-2.55403,-2.59869,-13.26738915,0.782712055,0.139298901,0.187560631,0.133772519,0.809658109,0.298690873,0.017026234,5.426183823,17.16189401,5.409157589,11.73571019,-10.75242,-11.39311,-12.66907,0.026264527,8.370386093,26.47379515
794,0.567491987,0.082279755,0.08598819,0.152039617,0.209695181,2.68E-06,2.69E-06,2.68E-06,-3.394563333,-3.402376667,-3.42513,-12.82969376,0.668424699,0.136333394,0.191739695,0.084349946,0.87453017,0.226205183,0.026803624,5.541455838,13.73615604,5.514652214,8.194700204,-13.84656,-12.49115,-13.61206,0.046237565,9.55928281,23.69554214
795,0.534405998,0.06508986,0.06916291,0.113941997,0.222048742,1.67E-06,1.66E-06,1.67E-06,-3.13899,-3.062226667,-3.137403333,-13.30268693,0.708533849,0.154022274,0.276798017,0.085287181,0.883835299,0.177079157,0.016652731,4.243030583,11.00962321,4.226377852,6.766592625,-12.5871,-12.22683,-14.36504,0.030331083,7.728204553,20.05279447
796,0.72907112,0.192029233,0.196540234,0.215644679,0.131140591,1.88E-06,1.89E-06,1.88E-06,-2.026556667,-2.01625,-1.950753333,-13.18423878,0.860401543,0.140319283,0.233894076,0.138838177,0.831415278,0.169956047,0.018619345,5.900188492,21.93447677,5.881569147,16.03428828,-8.95129,-9.42135,-10.43394,0.020712964,6.56362468,24.40085995
797,0.805456599,0.3815684,0.384267353,0.20927461,0.096471002,2.80E-06,2.82E-06,2.81E-06,-2.22938,-2.15895,-2.073656667,-12.78232607,0.839134696,0.138407223,0.143986864,0.058601673,0.832209416,0.111288743,0.027782071,8.676849779,29.70759932,8.649067708,21.03074954,-9.53636,-9.84521,-9.8718,0.023394543,7.306544339,25.01597898
798,0.800742675,0.326603629,0.329389522,0.212191247,0.099717722,2.90E-06,2.89E-06,2.88E-06,-2.24261,-2.211626667,-2.26297,-12.75425406,0.827547558,0.136972775,0.27917009,0.137200421,0.819010286,0.097720531,0.029803379,8.855435757,28.93923207,8.825632377,20.08379631,-9.40876,-10.06488,-9.65661,0.025851238,7.681141627,25.10168288
799,0.718304342,0.10392909,0.104051878,0.19700501,0.131812683,6.02E-06,6.02E-06,6.04E-06,-3.183,-3.08921,-3.027353333,-12.01876355,0.710307045,0.116889715,0.136905456,0.204917932,0.758980538,0.198318334,0.060592966,14.79972668,33.1605682,14.73913372,18.36084152,-12.80093,-13.34853,-13.41502,0.067723819,16.54142522,37.06305333
800,0.776741501,0.226862709,0.231366485,0.24106302,0.103416811,3.57E-06,3.55E-06,3.57E-06,-2.592263333,-2.591003333,-2.604646667,-12.54294496,0.778936845,0.133432272,0.187974602,0.149361174,0.77099286,0.347285038,0.03511494,9.995149399,29.74629983,9.960034459,19.75115044,-10.96663,-10.72623,-10.43595,0.031471417,8.958053589,26.65982641
801,0.752209181,0.231376718,0.234066653,0.221475763,0.11515515,3.24E-06,3.24E-06,3.24E-06,-2.72898,-2.691876667,-2.822653333,-12.63993723,0.758252488,0.134397975,0.156802031,0.054538018,0.894745143,0.218144704,0.032628632,8.266223649,26.06599523,8.233595017,17.79977158,-11.08756,-9.87759,-10.13793,0.032229949,8.165220315,25.74750005
802,0.762289896,0.213241577,0.215769921,0.229618186,0.119208379,2.39E-06,2.40E-06,2.40E-06,-2.0859,-2.08448,-2.078093333,-12.94004182,0.848828327,0.137894606,0.399463495,0.171627004,0.833864971,0,0.024340279,7.93441072,28.08707046,7.91007044,20.15265974,-8.96784,-9.99297,-11.02017,0.024812242,8.088260518,28.63168433
803,0.705169536,0.183479105,0.187682671,0.196519258,0.147017464,1.74E-06,1.75E-06,1.74E-06,-1.945123333,-1.915656667,-1.918303333,-13.26162544,0.87013891,0.141044531,0.239033299,0.301645249,0.702984727,0,0.017079067,5.497772209,19.49497227,5.480693142,13.99720006,-9.00814,-9.84882,-10.77325,0.021114143,6.796668003,24.10082652
804,0.776852157,0.247025826,0.249640269,0.239969822,0.107650988,2.47E-06,2.47E-06,2.47E-06,-1.99468,-2.048776667,-2.051796667,-12.91129241,0.855784606,0.139091964,0.526587409,0.157631012,0.842529744,0,0.024000401,7.909390146,28.11625256,7.885389745,20.20686241,-8.94708,-9.67604,-10.03184,0.022302618,7.349881497,26.12731458
805,0.718083031,0.252658644,0.25477715,0.176534287,0.134979269,1.75E-06,1.75E-06,1.75E-06,-2.037206667,-2.017806667,-2.04689,-13.25589477,0.855482692,0.140988235,0.260082077,0.095461243,0.871636704,0.182157391,0.017335276,5.413926475,19.16767936,5.396591199,13.75375288,-9.37742,-9.83445,-9.88408,0.019803456,6.184756114,21.89675509
806,0.730089151,0.265873486,0.268623322,0.172090885,0.1320505,1.57E-06,1.57E-06,1.57E-06,-1.72755,-1.691383333,-1.697833333,-13.36443494,0.900208476,0.138611766,0.315430472,0.084241697,0.896797186,0.079994481,0.015663654,5.163155757,19.62498635,5.147492103,14.4618306,-8.26115,-9.14242,-9.97548,0.017536073,5.780354836,21.97093989
807,0.671452811,0.134447781,0.13749056,0.205466921,0.151468779,2.74E-06,2.75E-06,2.73E-06,-2.545756667,-2.588563333,-2.642146667,-12.80755264,0.77945653,0.127296069,0.307847781,0.12984641,0.822652912,0.255345319,0.027157354,8.421076902,24.34538253,8.393919548,15.92430562,-10.86567,-11.6809,-13.80717,0.034516237,10.70295314,30.94230007
808,0.710469934,0.153079523,0.15499169,0.242792993,0.128945953,3.55E-06,3.50E-06,3.57E-06,-4.06176,-4.081753333,-4.12883,-12.55138383,0.575341082,0.13507864,0.331877163,0.148253035,0.799508147,0.277472393,0.035032793,9.719218379,28.86996232,9.684185587,19.15074394,-12.27199,-11.55875,-12.89193,0.038372413,10.6457359,31.62208958
809,0.714752301,0.153866555,0.155658071,0.244218719,0.129142411,3.77E-06,3.71E-06,3.76E-06,-4.085916667,-4.414553333,-4.14291,-12.49375472,0.558495799,0.133412989,0.341321232,0.164160465,0.801105481,0.193058677,0.038063178,10.19065787,29.56799041,10.1525947,19.37733254,-12.70309,-11.58399,-12.93928,0.041749995,11.17772975,32.43195976
810,0.591404636,0.07702992,0.077632474,0.147973287,0.220694219,1.80E-06,1.79E-06,1.79E-06,-2.471993333,-2.449123333,-2.57322,-13.23329494,0.792265398,0.149637835,0.185362969,0.157709591,0.835060428,0.061424332,0.018148737,5.57965511,15.4366194,5.561506373,9.856964291,-10.69792,-11.84821,-15.00732,0.032864181,10.10377721,27.95301148
811,0.586934155,0.072564765,0.073009583,0.147126779,0.22346272,1.93E-06,1.93E-06,1.92E-06,-2.61191,-2.566846667,-2.63138,-13.15799056,0.777927892,0.13628991,0.474068326,0.068814892,0.937358711,0,0.019362782,5.661038258,14.92502571,5.641675476,9.263987451,-10.98743,-11.92231,-14.96332,0.035480648,10.37337007,27.34883742
812,0.754433357,0.067421937,0.068016962,0.375671214,0.119474631,7.23E-06,7.26E-06,7.29E-06,-3.933943333,-4.131023333,-4.01738,-11.83313073,0.583967042,0.130691949,0.072319912,0.251817662,0.753142662,0,0.073946659,18.43721205,43.97224694,18.36326539,25.53503489,-14.30917,-13.2267,-15.27418,0.075534039,18.83299547,44.91617959
813,0.900509657,0.291174164,0.203800576,0.400938506,0.050768769,1.00E-05,9.88E-06,9.90E-06,-4.26413,-4.040336667,-4.064666667,-11.51995008,0.570946759,0.13859093,0.116687445,0.408317224,0.566160383,0.061098248,0.095949009,15.58558542,52.33429671,15.48963642,36.74871129,-15.28873,-8.65341,-8.6159,0.046599153,7.569385961,25.41697858
814,0.421791915,0.061780939,0.065133322,0.069934075,0.259918522,2.67E-06,2.68E-06,2.69E-06,-3.296203333,-3.404153333,-3.390393333,-12.82969376,0.674386704,0.275497896,0.429632974,0.034940605,0.946620313,0.11905615,0.02654119,6.449990876,9.516303265,6.423449686,3.066312389,-14.12476,-17.58932,-20.28027,0.056180117,13.65278804,20.14329537
815,0.778268547,0.260539615,0.26316272,0.223643668,0.10424917,3.02E-06,3.01E-06,3.02E-06,-2.346733333,-2.40249,-2.381313333,-12.71025373,0.808782132,0.133973167,0.164977734,0.154871555,0.832092631,0.044672241,0.02944639,9.336536763,30.23952224,9.307090373,20.90298548,-9.72155,-10.69184,-10.17584,0.026582176,8.428383249,27.29816089
