No,VF,LCD,PLD,ASA,Density,Henry_0.1,Henry_30,Henry_100,Min(Ef)_0.1,Min(Ef)_30,Min(Ef)_100,Henry_ave,Min(Ef)_ave,Fe,Voro_H,V<12,"V=[12,16]",V>16,Adsorption_0.1bar,Adsorption_30bar,Adsorption_100bar,Work_12,Work_23,Enthalpy_0.1bar,Enthalpy_30bar,Enthalpy_100bar,Adsorption_0.1bar(g/L),Adsorption_30bar(g/L),Adsorption_100bar(g/L)
43,0.266876455,0.037932641,0.021007705,0.034348617,0.501328673,3.81E-06,3.82E-06,3.79E-06,-4.439283333,-4.43521,-4.492936667,-12.47788137,0.525623502,0.408537714,0.125137143,0.043151855,0.90326251,0.28726838,0.038076754,3.958237436,5.248544916,3.920160682,1.29030748,-17.00109,-21.16592,-22.36258,0.152282062,15.83035571,20.99074003
45,0.831500473,0.08695052,0.029000711,0.379620184,0.156506881,5.47E-06,5.44E-06,5.44E-06,-3.484396667,-3.402736667,-3.447583333,-12.11989495,0.663310473,0.12832894,0.085204807,0.654595426,0.347694549,0,0.054770758,14.41781611,35.23382256,14.36304535,20.81600645,-12.32734,-12.34998,-15.48712,0.071764017,18.8911097,46.16552203
46,0.603726124,0.045414717,0.018790669,0.2002096,0.241775408,4.23E-06,4.23E-06,4.22E-06,-3.26805,-3.307966667,-3.313096667,-12.37330856,0.683541127,0.117132694,0.131988193,0.230722184,0.748757553,0.122810287,0.042304552,10.11161782,18.04750229,10.06931327,7.93588447,-13.05467,-14.74503,-17.19656,0.08356104,19.97272787,35.64789121
47,0.331752657,0.024789958,0.027916254,0.083697204,0.33452845,1.63E-06,1.63E-06,1.63E-06,-3.34642,-3.193496667,-3.35149,-13.32693054,0.683437009,0.141073002,0.221966525,0.147039903,0.817758127,0.195845695,0.016611244,4.375311337,9.259127843,4.358700093,4.883816506,-13.69814,-14.42379,-16.93358,0.044826401,11.80703037,24.98629131
48,0.456346302,0.025476931,0.013121085,0.081129181,0.358762524,6.82E-06,6.81E-06,6.83E-06,-4.22709,-4.205076667,-4.26098,-11.89565109,0.556236363,0.128345634,0.100089587,0.151187226,0.844296657,0.048622848,0.068468458,8.004401911,10.64923558,7.935933453,2.644833669,-16.79631,-19.97624,-21.00756,0.197705857,23.11308282,30.75016305
49,0.470585449,0.026272592,0.014113416,0.085043916,0.354365494,7.04E-06,7.01E-06,6.99E-06,-4.198396667,-4.305833333,-4.20222,-11.86817286,0.555632383,0.108816153,0.082798621,0.154892237,0.843092383,0.03651795,0.070049395,8.33702349,11.01817692,8.266974095,2.68115343,-16.63024,-20.35423,-21.23965,0.199868884,23.78766557,31.43768374
52,0.835540504,0.058573983,0.037913415,0.561626827,0.135038464,3.86E-06,3.87E-06,3.87E-06,-2.262243333,-2.226816667,-2.286136667,-12.46225605,0.824914778,0.092776378,0.096693401,0.672223314,0.327597208,0.011276987,0.037566618,14.2317512,41.01390403,14.19418458,26.78215283,-9.32239,-11.34541,-15.76542,0.042932659,16.26462413,46.87235771
53,0.836057266,0.057842639,0.037803131,0.540110728,0.141239802,3.77E-06,3.78E-06,3.78E-06,-2.261723333,-2.305573333,-2.249006667,-12.48578655,0.823048511,0.094258128,0.099103732,0.665805386,0.33287531,0.016944644,0.037036084,13.94090795,39.51285502,13.90387187,25.57194707,-9.42916,-11.452,-15.94882,0.044117444,16.60643234,47.0677775
54,0.646979139,0.041363135,0.020371625,0.223806676,0.228777931,5.37E-06,5.40E-06,5.37E-06,-3.493796667,-3.538593333,-3.561553333,-12.13282218,0.65154143,0.102594988,0.194648819,0.198869374,0.802282008,0.019940653,0.052861722,13.68991279,21.7927892,13.63705107,8.10287641,-13.38851,-16.42661,-18.90078,0.099055746,25.65305234,40.83675116
55,0.333727857,0.031794593,0.027555549,0.053805582,0.374295596,5.80E-06,5.78E-06,5.78E-06,-4.21913,-4.22345,-4.20151,-12.05937827,0.558463564,0.432276521,0.111158923,0.084810098,0.903488397,0.085175073,0.058101034,5.957311112,7.068366705,5.899210078,1.111055593,-16.31511,-21.64368,-21.51904,0.174807462,17.92364721,21.26645878
58,0.541836514,0.085490521,0.08223498,0.122323493,0.242429922,7.01E-06,7.05E-06,7.05E-06,-4.491123333,-4.500806667,-4.475393333,-11.86390239,0.521088286,0.112327213,0.1410726,0.165638815,0.814926679,0.119674103,0.070262944,9.975321254,17.77994756,9.90505831,7.804626306,-16.39318,-15.34019,-18.0407,0.139143813,19.7544275,35.21016277
59,0.541256679,0.080922392,0.080520682,0.120266423,0.243364646,7.21E-06,7.21E-06,7.19E-06,-4.560573333,-4.50358,-4.53698,-11.84142953,0.515013233,0.113942262,0.13063966,0.204067143,0.782466857,0.089843135,0.069954623,10.0494047,18.09835385,9.979450077,8.04894915,-16.47171,-15.34178,-18.36253,0.139043164,19.97439152,35.97263883
65,0.447136446,0.059056018,0.045799478,0.133555331,0.253301004,3.19E-06,3.20E-06,3.19E-06,-4.330616667,-4.019616667,-4.06878,-12.65548964,0.568682177,0.159286399,0.19798984,0.092041051,0.896922338,0.081758145,0.032131792,7.25811623,14.39885363,7.225984438,7.1407374,-14.68901,-14.19628,-17.18512,0.066355614,14.98879236,29.73518479
66,0.278202043,0.026379711,0.006368493,0.053325273,0.330625149,5.27E-06,5.24E-06,5.25E-06,-4.194963333,-4.25861,-4.245526667,-12.15728248,0.555966078,0.208604816,0.293317857,0.050298556,0.937383107,0.089228602,0.052412083,6.039802949,7.766740887,5.987390866,1.726937938,-16.88954,-20.33051,-20.51682,0.139841621,16.11490681,20.72258096
67,0.255696931,0.027660431,0.00761882,0.04809371,0.332269188,5.09E-06,5.08E-06,5.09E-06,-4.36485,-4.511603333,-4.430536667,-12.18823273,0.528367514,0.253901574,0.309305182,0.056078956,0.905789933,0.212777101,0.050592398,5.44396767,7.004428237,5.393375272,1.560460567,-16.87113,-20.38132,-20.48803,0.135635131,14.59494508,18.77844463
68,0.721341835,0.035420277,0.018611096,0.298780503,0.204007993,6.25E-06,6.28E-06,6.27E-06,-3.327496667,-3.296946667,-3.324523333,-11.9797342,0.680823751,0.07090647,0.077677081,0.318547158,0.661789973,0.115909357,0.062935555,15.78288993,25.86615597,15.71995438,10.08326604,-13.1614,-16.00248,-18.38905,0.105775637,26.52626549,43.47318669
69,0.863327202,0.113084619,0.040009473,0.407930155,0.13531092,4.94E-06,4.94E-06,4.94E-06,-3.26176,-3.286416667,-3.202406667,-12.21814523,0.689830471,0.126176749,0.11075785,0.595207423,0.381686646,0.074172781,0.048988513,17.23352426,43.66587867,17.18453575,26.43235441,-10.62254,-12.48193,-16.09993,0.056090153,19.73178919,49.99592073
70,0.817223703,0.054800843,0.039094898,0.378006477,0.164362599,6.02E-06,6.02E-06,6.01E-06,-3.10634,-3.105173333,-3.13386,-12.0204233,0.708227244,0.101881193,0.109914342,0.403478157,0.575231418,0.121011876,0.061031369,18.20476572,34.59602747,18.14373435,16.39126175,-11.8793,-14.19635,-17.49561,0.083705994,24.96827523,47.44928602
78,0.60565153,0.05494068,0.022834404,0.167990871,0.257894492,3.18E-06,3.19E-06,3.19E-06,-3.055686667,-3.068976667,-3.067586667,-12.65548964,0.715179133,0.118543783,0.136111285,0.382695497,0.613968592,0.03560831,0.03140703,9.109177173,18.11525139,9.077770143,9.006074217,-12.34706,-14.28394,-17.41158,0.065983971,19.13774339,38.05887469
79,0.607329067,0.057613162,0.023344271,0.171873549,0.257219815,3.16E-06,3.15E-06,3.17E-06,-3.026406667,-3.071166667,-2.96619,-12.66493853,0.721012503,0.119020941,0.1418544,0.380937879,0.617654904,0.026419067,0.031273259,9.053069801,18.10742715,9.021796542,9.054357349,-12.24991,-14.22186,-17.41386,0.065538385,18.97223349,37.94716524
81,0.530089328,0.024372688,0.010354413,0.108177201,0.290925212,1.25E-05,1.25E-05,1.24E-05,-4.524166667,-4.503496667,-4.485683333,-11.28978191,0.5189988,0.070120266,0.124287335,0.109318243,0.858722631,0.181500082,0.124495813,11.21627683,14.31385377,11.09178102,3.09757694,-17.27004,-20.94852,-21.40485,0.293625756,26.4538034,33.75949785
82,0.68752884,0.05236781,0.022309053,0.254522538,0.209807885,6.11E-06,6.10E-06,6.11E-06,-3.96177,-3.987296667,-4.085403333,-12.00558378,0.586140671,0.091758714,0.12832235,0.208391216,0.76495438,0.15292365,0.060738949,14.06093114,24.85775269,14.00019219,10.79682155,-14.39112,-15.15523,-18.35248,0.104831048,24.26815358,42.9026893
84,0.321099854,0.025065263,0.021242755,0.04636362,0.448176564,2.96E-06,2.96E-06,2.96E-06,-3.82328,-3.770183333,-3.826766667,-12.73032129,0.614027529,0.131615981,0.165213877,0.108505206,0.885396184,0.05756487,0.02955981,4.622217184,6.500565458,4.592657374,1.878348274,-15.20694,-19.55269,-21.03354,0.105967172,16.5699063,23.3034832
85,0.402443804,0.023879896,0.016273528,0.074166441,0.38166534,5.00E-06,4.98E-06,4.99E-06,-4.087226667,-4.158653333,-4.156366667,-12.20807465,0.569443394,0.16217282,0.099363863,0.085338151,0.901741866,0.090999013,0.049652215,6.608799164,8.858680621,6.559146949,2.249881457,-15.83227,-19.63755,-20.72611,0.152241312,20.26359256,27.16207441
87,0.64488775,0.028290931,0.027414519,0.155385479,0.302586002,4.12E-06,4.11E-06,4.11E-06,-3.36814,-3.38158,-3.374216667,-12.40208753,0.67288001,0.122878772,0.127422031,0.32107574,0.67377572,0.046255313,0.041021497,10.72500028,16.7922702,10.68397878,6.06726992,-12.66987,-17.1416,-19.53399,0.10048033,26.27041061,41.1319181
88,0.217437799,0.01379985,0.005329264,0.035869305,0.414566811,2.06E-06,2.05E-06,2.05E-06,-3.179846667,-3.14079,-3.208633333,-13.09767076,0.699878227,0.130373327,0.152934815,0.085128607,0.889718641,0.149642819,0.020358194,2.853078799,4.352992325,2.832720605,1.499913526,-14.62413,-16.01394,-16.31776,0.067644877,9.480023888,14.46383859
89,0.220112342,0.013098647,0.008923955,0.039718079,0.401362795,9.65E-07,9.65E-07,9.64E-07,-2.299703333,-2.31866,-2.318703333,-13.85113774,0.817565785,0.13669123,0.110388183,0.150249637,0.834440385,0.10039246,0.00954864,1.989462556,3.77248859,1.979913916,1.783026034,-12.00285,-12.91935,-13.66297,0.030744363,6.405598994,12.1465212
90,0.248733382,0.014772548,0.00715329,0.046042073,0.400202144,1.96E-06,1.96E-06,1.95E-06,-3.096633333,-3.062993333,-3.008733333,-13.14256608,0.716263753,0.129144197,0.182940993,0.121515702,0.85470468,0.1419044,0.0191383,3.067689296,5.001770459,3.048550996,1.934081163,-13.93522,-15.44357,-16.53113,0.061447574,9.849467555,16.05924561
91,0.21864837,0.013802988,0.005317233,0.035472018,0.418289165,2.11E-06,2.11E-06,2.11E-06,-3.274566667,-3.26962,-3.19036,-13.06882261,0.690558545,0.130343885,0.190843469,0.089943791,0.88029522,0.171579133,0.02111983,2.931869004,4.497083634,2.910749174,1.56521463,-14.74918,-16.20978,-16.70179,0.070788672,9.826931099,15.07316014
92,0.208590893,0.01178913,0.006010572,0.031495343,0.421680643,2.10E-06,2.10E-06,2.10E-06,-3.252233333,-3.313286667,-3.318466667,-13.07357321,0.683773881,0.130871256,0.127430987,0.093234779,0.874060705,0.185584191,0.020690312,2.794538213,4.194888192,2.773847901,1.400349979,-14.92001,-16.23548,-16.5845,0.069896254,9.440541698,14.17122039
93,0.24202434,0.01294951,0.005159828,0.045074718,0.400832877,1.90E-06,1.90E-06,1.89E-06,-3.033453333,-3.056756667,-3.00799,-13.17365667,0.719449058,0.132177065,0.224725945,0.105911613,0.863773788,0.173725383,0.018894001,3.027319396,4.958269388,3.008425395,1.930949992,-13.90793,-15.56701,-16.50694,0.060756135,9.734742042,15.94396466
94,0.228342897,0.013389415,0.004854822,0.04026913,0.404653459,1.88E-06,1.88E-06,1.88E-06,-3.02843,-2.98629,-3.040226667,-13.18423878,0.721412785,0.131216991,0.20703355,0.098200726,0.869625664,0.182881505,0.018539529,2.941021409,4.799925747,2.92248188,1.858904338,-14.10874,-15.63235,-16.55022,0.060168664,9.544866431,15.57780232
95,0.620071045,0.15350206,0.153731226,0.170404369,0.183241912,2.11E-06,2.11E-06,2.12E-06,-2.70093,-2.728073333,-2.79817,-13.06882261,0.758994182,0.124857416,0.164972538,0.149834997,0.765922764,0.430828863,0.021057916,6.060846438,19.35076911,6.039788522,13.28992267,-11.14057,-10.80543,-12.06588,0.031981792,9.204934241,29.3890563
96,0.670482363,0.114194465,0.117399324,0.160554776,0.21122057,7.94E-06,7.87E-06,7.91E-06,-4.30121,-4.30368,-4.277853333,-11.74738278,0.547628562,0.143637772,0.117478831,0.385937255,0.610811464,0.035099618,0.078268315,10.43099208,22.62287925,10.35272377,12.19188717,-15.81896,-13.69274,-15.86096,0.135947735,18.11805641,39.29469022
97,0.665147662,0.063054265,0.050083387,0.203695643,0.212542781,5.06E-06,5.08E-06,5.07E-06,-3.58864,-3.501653333,-3.545716667,-12.19216974,0.649631579,0.124406336,0.136343754,0.355488569,0.621776215,0.129462513,0.051122683,14.05511841,23.95585533,14.00399573,9.90073692,-13.03211,-15.72051,-18.60825,0.089324411,24.55788894,41.8570102
98,0.667055362,0.071544446,0.050671901,0.200992004,0.212219919,4.78E-06,4.79E-06,4.80E-06,-3.409946667,-3.443176667,-3.413536667,-12.24898015,0.666400286,0.126695966,0.15552086,0.347188212,0.626282821,0.147911434,0.048261023,13.91033036,24.02404993,13.86206934,10.11371957,-12.62952,-15.51461,-18.73998,0.084202845,24.26988326,41.91567505
101,0.512299246,0.048665484,0.015896892,0.178548973,0.225078842,5.73E-06,5.72E-06,5.74E-06,-3.55015,-3.611923333,-3.58323,-12.06979503,0.644669597,0.092450702,0.128979258,0.102777052,0.878469264,0.118408354,0.057480284,11.47513388,17.54119915,11.4176536,6.06606527,-14.46469,-16.74956,-18.89602,0.106052161,21.17182905,32.36382893
102,0.484414065,0.046751126,0.016133389,0.178930395,0.223017847,5.63E-06,5.64E-06,5.65E-06,-3.515763333,-3.571926667,-3.497183333,-12.08562649,0.651953214,0.094244475,0.166275611,0.110422741,0.849588867,0.219952849,0.055832083,11.17677313,17.24228343,11.12094105,6.0655103,-14.3703,-16.79491,-19.05021,0.102113833,20.44170816,31.53519551
104,0.519782876,0.033816071,0.03958995,0.083707636,0.427313288,2.58E-06,2.58E-06,2.58E-06,-3.08715,-3.121473333,-3.122113333,-12.86772116,0.708891757,0.094271199,0.152830863,0.270686831,0.734148394,0,0.025876691,5.770454952,9.135807043,5.744578261,3.365352091,-13.31029,-16.09345,-18.02416,0.088553601,19.74729161,31.26398997
106,0.414767505,0.016620349,0.010787527,0.071907033,0.305450146,1.06E-05,1.07E-05,1.07E-05,-4.555266667,-4.478513333,-4.508036667,-11.44526682,0.517706245,0.109181689,0.1092975,0.108064252,0.872551953,0.121260728,0.106504932,9.260282463,11.37022564,9.153777531,2.109943177,-17.43697,-21.71197,-21.72537,0.263257977,22.88948675,28.10482619
108,0.608520826,0.038929654,0.02251369,0.185389571,0.237633514,7.38E-06,7.39E-06,7.43E-06,-3.933446667,-3.965666667,-3.923763333,-11.81403056,0.595747133,0.108231515,0.091466887,0.222181288,0.770310113,0.06071098,0.072887788,12.6860071,19.56231974,12.61311931,6.87631264,-15.05402,-17.08018,-19.88102,0.141615528,24.64796419,38.008126
109,0.43948794,0.024033627,0.002627648,0.125065165,0.246511069,7.07E-06,7.06E-06,7.09E-06,-3.79137,-3.90056,-3.84376,-11.85965008,0.608785577,0.11197546,0.158612806,0.092427238,0.881016485,0.156138589,0.07091802,10.95075771,15.42888684,10.87983969,4.47812913,-15.39869,-19.10817,-20.48073,0.142698167,22.03464016,31.04533756
110,0.479365962,0.056018704,0.04479779,0.11599037,0.244646531,5.41E-06,5.40E-06,5.40E-06,-3.674,-3.6957,-3.61582,-12.1291116,0.633763619,0.110263155,0.284431497,0.123292661,0.8442831,0.183285466,0.0534629,11.32201887,16.49614154,11.26855597,5.17412267,-14.85426,-18.11843,-20.24785,0.106798351,22.61704749,32.95295838
111,0.525833518,0.083205728,0.073536939,0.101411148,0.297072265,6.12E-06,6.13E-06,6.13E-06,-4.2371,-4.172176667,-4.190006667,-12.00231581,0.560497813,0.153406518,0.16430239,0.171855085,0.812091319,0.103270332,0.061444685,9.104407617,14.28885712,9.042962932,5.184449503,-15.92137,-16.73573,-19.20849,0.147863977,21.90936316,34.38551667
112,0.597807162,0.018486078,0.011063682,0.140365503,0.329469668,5.66E-06,5.67E-06,5.66E-06,-3.60577,-3.536293333,-3.56024,-12.08208667,0.646621822,0.106250477,0.084131476,0.26536249,0.731682552,0.037511044,0.056256318,10.06351919,14.28915888,10.00726287,4.22563969,-14.46065,-18.31649,-20.13514,0.149591568,26.75997423,37.99640226
113,0.512755147,0.042498416,0.022542654,0.106445046,0.278974905,1.27E-05,1.27E-05,1.26E-05,-5.196833333,-5.295116667,-5.19983,-11.27390856,0.420096643,0.127563184,0.144101727,0.303530507,0.657317028,0.209808955,0.121773363,8.969471195,14.29267712,8.847697832,5.323205925,-19.12002,-16.39411,-18.5829,0.275856242,20.31876726,32.37755867
114,0.657800138,0.117789783,0.026402472,0.249165247,0.18022422,3.31E-06,3.31E-06,3.31E-06,-2.501833333,-2.49259,-2.559486667,-12.61856237,0.789560734,0.128424319,0.286575088,0.335097711,0.631889491,0.179375572,0.033338235,11.1185177,25.32853885,11.08517947,14.21002115,-10.54416,-12.82639,-16.26271,0.049848013,16.62463592,37.87175127
117,0.586711737,0.024799483,0.016289569,0.15337405,0.274035031,6.74E-06,6.77E-06,6.76E-06,-3.754863333,-3.778986667,-3.792353333,-11.90448767,0.618296395,0.109392443,0.076280809,0.150346258,0.846576481,0.041752487,0.067617762,12.03675052,17.01595228,11.96913276,4.97920176,-14.92848,-18.36413,-19.74903,0.150571335,26.80345441,37.89114848
120,0.155632287,0.017644702,0.012148138,0.01011812,0.542315924,5.80E-06,5.79E-06,5.74E-06,-5.363116667,-5.374043333,-5.37527,-12.06110688,0.400998886,0.501568524,0.293762788,0.025037576,0.923650587,0.276944708,0.054067686,2.022395745,2.794925833,1.968328059,0.772530088,-20.77576,-19.58747,-19.96651,0.233517394,8.734691997,12.07123599
124,0.29831257,0.014903646,0.006558203,0.025343586,0.362965682,6.46E-06,6.46E-06,6.51E-06,-4.806523333,-4.780446667,-4.805883333,-11.94679005,0.479068679,0.129218093,0.178964288,0.116624371,0.86723064,0.105463643,0.064018674,5.30483278,7.623450102,5.240814106,2.318617322,-18.70723,-18.30525,-18.71415,0.186955316,15.49183431,22.26294979
126,0.515975221,0.051161153,0.034951462,0.140752358,0.251315749,4.84E-06,4.87E-06,4.85E-06,-3.75357,-3.799616667,-3.740053333,-12.23653185,0.61979295,0.173394042,0.151672792,0.11797059,0.841803495,0.220851531,0.048539582,11.34211145,16.95223773,11.29357187,5.61012628,-14.01984,-17.71942,-20.02394,0.099487981,23.24708461,34.74574435
127,0.657294443,0.025516372,0.021733684,0.232958625,0.226044327,7.30E-06,7.27E-06,7.29E-06,-3.49267,-3.463756667,-3.588383333,-11.82900701,0.653772112,0.086997429,0.077244219,0.260863882,0.708242538,0.171576347,0.073169031,15.29402467,22.60947357,15.22085564,7.3154489,-14.07224,-18.1099,-19.90655,0.135549095,28.33290495,41.88512045
128,0.646692541,0.02556489,0.016920859,0.183525929,0.236477774,1.08E-05,1.08E-05,1.08E-05,-4.104613333,-4.143,-4.028823333,-11.43596442,0.575155242,0.079816126,0.090343908,0.180414637,0.79009264,0.167418072,0.107778726,15.9813839,21.18114226,15.87360517,5.19975836,-15.46992,-19.59954,-21.00871,0.208434604,30.90659495,40.96247161
131,0.353554,0.055399521,0.047756401,0.075168787,0.343668897,1.82E-06,1.82E-06,1.83E-06,-3.53642,-3.55915,-3.495616667,-13.21667406,0.651666584,0.13820404,0.544547057,0.08077419,0.904919365,0.097789984,0.018481123,5.470164008,10.50343506,5.451682885,5.033271052,-14.1643,-15.74055,-18.56392,0.05118974,15.15147513,29.09282699
134,0.582192568,0.019634357,0.020411394,0.140776265,0.227803656,1.50E-05,1.50E-05,1.50E-05,-4.21365,-4.170086667,-4.24533,-11.10746036,0.559145632,0,0.077374643,0.144903269,0.840340926,0.097905959,0.151653149,18.54773549,23.11704697,18.39608234,4.56931148,-16.64932,-22.59797,-23.16951,0.283025333,34.61503472,43.14259193
135,0.460709448,0.018085615,0.01316453,0.129470532,0.254800285,7.88E-06,7.87E-06,7.88E-06,-3.657263333,-3.655393333,-3.67724,-11.75118265,0.633564916,0.106172375,0.100621846,0.090830177,0.845607373,0.333576523,0.078183843,10.55553812,14.32653353,10.47735428,3.77099541,-15.55717,-19.00128,-19.87993,0.162372197,21.92174044,29.75334331
141,0.509115688,0.039859661,0.028034447,0.046851535,0.691391023,2.25E-06,2.25E-06,2.24E-06,-4.687586667,-4.775106667,-4.715816667,-13.00458034,0.488799993,0.107126172,0.167590341,0.182412983,0.798646462,0.116773297,0.022157711,4.02938252,6.335321334,4.007224809,2.305938814,-16.82513,-16.71252,-19.40035,0.121458392,22.08722379,34.72732097
142,0.31493745,0.013687129,0.017655638,0.049165277,0.376063714,5.49E-06,5.47E-06,5.48E-06,-4.219586667,-4.0984,-4.153056667,-12.11440546,0.566319985,0.116455848,0.211434064,0.049799309,0.935097192,0.102594999,0.054513143,5.780420469,7.215077636,5.725907326,1.434657167,-16.94279,-20.64801,-20.66107,0.164764304,17.47114376,21.80735109
143,0.706771828,0.055717628,0.048013507,0.259081126,0.18765135,6.50E-06,6.49E-06,6.47E-06,-3.580423333,-3.55665,-3.582863333,-11.94524803,0.645821259,0.098098553,0.094242766,0.334107326,0.65095303,0.092774324,0.065067598,14.95289179,28.14723181,14.88782419,13.19434002,-13.53073,-14.65285,-17.7871,0.101059141,23.22394622,43.71661395
151,0.541534424,0.076872603,0.081867479,0.151237653,0.216555168,3.57E-06,3.57E-06,3.59E-06,-3.07223,-3.120946667,-3.084543333,-12.54014776,0.711298745,0.122637411,0.144203824,0.128107685,0.820381697,0.274622014,0.035698156,9.453844938,19.47725915,9.418146782,10.02341421,-13.20827,-14.1137,-17.08401,0.063490827,16.81410203,34.64120945
152,0.536376772,0.074924518,0.079971825,0.145808641,0.219584492,4.05E-06,4.02E-06,4.02E-06,-3.337146667,-3.38701,-3.42769,-12.42174418,0.671612879,0.117489818,0.177035822,0.135338603,0.826085435,0.21239062,0.040229272,10.69401092,20.68941227,10.65378165,9.99540135,-14.09245,-15.04166,-18.36114,0.072500008,19.27243115,37.28584874
153,0.42358564,0.077483943,0.082302487,0.110291864,0.250261082,2.04E-06,2.05E-06,2.04E-06,-2.59564,-2.693003333,-2.663393333,-13.10256075,0.771485549,0.144863667,0.299332383,0.10624705,0.837938986,0.295944611,0.020132249,6.278881236,13.97793531,6.258748987,7.699054074,-12.20814,-13.86698,-17.33255,0.041097994,12.81771469,28.53457169
154,0.407122318,0.075512552,0.070226646,0.10876183,0.252543608,1.88E-06,1.88E-06,1.89E-06,-2.613086667,-2.682943333,-2.558596667,-13.18423878,0.77590802,0.15066978,0.320336947,0.110668031,0.822544255,0.348406224,0.018431212,5.725525827,12.35194686,5.707094615,6.626421033,-11.82646,-13.32466,-16.49322,0.037953575,11.79001,25.43514455
155,0.52808757,0.074294242,0.079374065,0.149405525,0.219429394,3.61E-06,3.59E-06,3.58E-06,-3.152943333,-3.18078,-3.09092,-12.53735836,0.704628339,0.121403881,0.140026483,0.156488042,0.817004018,0.153871054,0.035774596,9.141103411,18.80969752,9.105328815,9.668594109,-13.32015,-14.03736,-17.13809,0.064428652,16.46277061,33.87553138
156,0.527264293,0.074804514,0.079854301,0.148517714,0.21863219,3.75E-06,3.74E-06,3.75E-06,-3.344013333,-3.33993,-3.310773333,-12.49375472,0.678746674,0.121066169,0.17553272,0.137726332,0.837898282,0.144245006,0.037590551,10.1052272,20.28005935,10.06763665,10.17483215,-13.76815,-14.74687,-18.07701,0.067465416,18.136296,36.39751507
157,0.444568133,0.079284683,0.084307422,0.095988656,0.289818845,2.47E-06,2.47E-06,2.47E-06,-3.56823,-3.800236667,-3.768243333,-12.91129241,0.626899504,0.163407191,0.193837426,0.10951197,0.842201016,0.259760814,0.024083434,7.105336429,13.6845994,7.081252995,6.579262971,-14.34612,-15.25892,-17.77533,0.056593449,16.69676724,32.15731912
158,0.397728774,0.062826245,0.068206227,0.109910442,0.255190616,1.84E-06,1.84E-06,1.84E-06,-2.610273333,-2.580783333,-2.598923333,-13.20574499,0.778843017,0.153621013,0.345485124,0.106661687,0.833895499,0.313326139,0.018485764,5.562667612,11.94840425,5.544181848,6.385736638,-11.905,-13.37447,-16.52466,0.038447503,11.56948015,24.85081536
159,0.457762692,0.070358631,0.075339576,0.118460375,0.244516766,4.78E-06,4.75E-06,4.76E-06,-3.787406667,-3.676246667,-3.74069,-12.25526289,0.623828911,0.110927707,0.17907776,0.097147062,0.849225272,0.285753906,0.048618572,9.347365599,15.39994614,9.298747027,6.052580541,-15.77335,-15.54354,-18.02392,0.097072043,18.662989,30.74759646
160,0.468297094,0.073776127,0.078698327,0.125343353,0.23683786,5.34E-06,5.35E-06,5.31E-06,-4.06314,-4.239256667,-3.975193333,-12.14215932,0.57510288,0.114331999,0.148868721,0.107149527,0.85755697,0.197552167,0.052991451,9.386407051,15.85426563,9.3334156,6.467858579,-16.47412,-15.27199,-17.81716,0.102629625,18.17884625,30.70528006
161,0.731429189,0.072538209,0.030397415,0.272060333,0.186079172,7.27E-06,7.26E-06,7.27E-06,-3.443956667,-3.452556667,-3.484613333,-11.83175427,0.661203432,0.065658644,0.125949548,0.264616834,0.709345167,0.148182104,0.072555381,19.27854918,29.81066555,19.2059938,10.53211637,-13.59489,-16.47809,-19.10784,0.111799151,29.70593494,45.93466464
162,0.755967041,0.047579281,0.026375736,0.326409131,0.177204202,7.67E-06,7.67E-06,7.68E-06,-3.32973,-3.36044,-3.306696667,-11.77819394,0.678649062,0.052106183,0.136720437,0.366241768,0.617031393,0.100319925,0.076308299,20.90920558,31.77627675,20.83289728,10.86707117,-12.92137,-17.09003,-19.69124,0.112300558,30.77142974,46.76416154
164,0.265280803,0.023848634,0.008692805,0.062378009,0.316663737,3.97E-06,3.97E-06,3.97E-06,-3.787183333,-3.85657,-3.83342,-12.43674446,0.611442268,0.196380165,0.202494739,0.058105744,0.912600736,0.17035015,0.039435385,5.206631336,7.293335092,5.167195951,2.086703756,-15.39419,-18.65998,-19.43994,0.100924626,13.32502072,18.66539705
165,0.235684888,0.019503596,0.01063313,0.048702463,0.325995471,4.39E-06,4.38E-06,4.40E-06,-3.884626667,-3.896976667,-3.9004,-12.33618133,0.602142865,0.173906401,0.282618181,0.044979875,0.92854733,0.157246291,0.043573605,4.803702295,6.322900265,4.76012869,1.51919797,-16.13419,-19.45636,-19.97508,0.114686319,12.64340959,16.64195926
166,0.213294858,0.0186267,0.007665162,0.046463376,0.331956407,4.66E-06,4.63E-06,4.64E-06,-3.99068,-4.015166667,-4.03775,-12.28079619,0.585726315,0.195245444,0.281386871,0.039164806,0.930092203,0.177900056,0.045779781,4.540528882,5.880491518,4.494749101,1.339962636,-16.54933,-19.91755,-20.37641,0.122621132,12.1618055,15.7508951
167,0.196138832,0.009970238,0.005178098,0.042528212,0.337648506,4.79E-06,4.78E-06,4.78E-06,-4.101673333,-4.096426667,-4.091033333,-12.25107001,0.574578806,0.23989098,0.412929622,0.018629429,0.951524479,0.174253426,0.047971182,4.206995874,5.448599858,4.159024692,1.241603984,-16.94902,-19.61472,-20.57257,0.130620225,11.45518461,14.83593498
